source_id;target_id;relation;kind
112_83;112_64;skos:broader;zthes_BT
112_84;112;skos:broader;structural
112_84;112_64;skos:broader;zthes_BT
112_84;112_85;skos:related;zthes_RT
112_84;112_91;skos:related;zthes_RT
112_85;112;skos:broader;structural
112_85;112_66;skos:broader;zthes_BT
112_85;112_84;skos:related;zthes_RT
112_85;131_07;skos:related;zthes_RT
112_85;132_54;skos:related;zthes_RT
112_85;322_37;skos:related;zthes_RT
112_85;332_80;skos:related;zthes_RT
112_86;112;skos:broader;structural
112_86;112_66;skos:broader;zthes_BT
112_86;151_43;skos:related;zthes_RT
112_86;151_55;skos:related;zthes_RT
112_87;112;skos:broader;structural
112_87;112_66;skos:broader;zthes_BT
112_87;123_13;skos:related;zthes_RT
112_87;123_55;skos:related;zthes_RT
112_87;323_71;skos:related;zthes_RT
112_89;112;skos:broader;structural
112_89;112_78;skos:broader;zthes_BT
112_90;112;skos:broader;structural
112_90;112_81;skos:broader;zthes_BT
112_90;151_57;skos:related;zthes_RT
112_90;152_53;skos:related;zthes_RT
112_91;112;skos:broader;structural
112_91;112_64;skos:broader;zthes_BT
112_91;112_84;skos:related;zthes_RT
112_91;323_55;skos:related;zthes_RT
112_92;112;skos:broader;structural
112_92;112_64;skos:broader;zthes_BT
112_92;331_67;skos:related;zthes_RT
112_94;112;skos:broader;structural
112_94;112_84;skos:broader;zthes_BT
112_95;112;skos:broader;structural
112_95;112_85;skos:broader;zthes_BT
112_98;112;skos:broader;structural
112_98;112_66;skos:broader;zthes_BT
112_98;131_93;skos:related;zthes_RT
113_05;113;skos:broader;structural
113_05;113_16;skos:broader;zthes_BT
113_06;113;skos:broader;structural
113_06;113_16;skos:broader;zthes_BT
113_07;113;skos:broader;structural
113_07;113_16;skos:broader;zthes_BT
113_11;113;skos:broader;structural
113_11;113_33;skos:broader;zthes_BT
113_16;113;skos:broader;structural
113_16;113_36;skos:broader;zthes_BT
113_16;113_43;skos:related;zthes_RT
113_16;133_42;skos:related;zthes_RT
113_16;212_95;skos:related;zthes_RT
113_18;113;skos:broader;structural
113_18;113_16;skos:broader;zthes_BT
113_18;133_55;skos:related;zthes_RT
113_24;113;skos:broader;structural
113_24;113_55;skos:broader;zthes_BT
113_24;111_25;skos:related;zthes_RT
113_24;131_49;skos:related;zthes_RT
113_24;141_66;skos:related;zthes_RT
113_33;113;skos:broader;structural
113_33;113_55;skos:broader;zthes_BT
113_33;211_28;skos:related;zthes_RT
113_33;331_10;skos:related;zthes_RT
113_36;113;skos:broader;structural
113_36;113_55;skos:broader;zthes_BT
113_37;113;skos:broader;structural
113_37;113_36;skos:broader;zthes_BT
113_37;112_72;skos:related;zthes_RT
113_37;112_81;skos:related;zthes_RT
113_37;132_33;skos:related;zthes_RT
113_41;113;skos:broader;structural
113_41;113_43;skos:broader;zthes_BT
113_41;111_72;skos:related;zthes_RT
113_41;113_51;skos:related;zthes_RT
113_43;113;skos:broader;structural
113_43;113_55;skos:broader;zthes_BT
113_43;113_16;skos:related;zthes_RT
113_51;113;skos:broader;structural
113_51;113_55;skos:broader;zthes_BT
113_51;111_72;skos:related;zthes_RT
113_51;113_41;skos:related;zthes_RT
113_51;141_55;skos:related;zthes_RT
113_51;142_48;skos:related;zthes_RT
113_51;142_68;skos:related;zthes_RT
113_55;113;skos:broader;structural
113_55;111_77;skos:related;zthes_RT
113_55;121_50;skos:related;zthes_RT
113_57;113;skos:broader;structural
113_57;113_55;skos:broader;zthes_BT
113_63;113;skos:broader;structural
113_63;113_55;skos:broader;zthes_BT
113_63;133_53;skos:related;zthes_RT
113_63;162_87;skos:related;zthes_RT
113_75;113;skos:broader;structural
113_75;113_55;skos:broader;zthes_BT
113_75;111_77;skos:related;zthes_RT
113_75;151_37;skos:related;zthes_RT
113_75;223_55;skos:related;zthes_RT
113_75;323_62;skos:related;zthes_RT
113_77;113;skos:broader;structural
113_77;113_55;skos:broader;zthes_BT
113_85;113;skos:broader;structural
113_85;113_75;skos:broader;zthes_BT
113_95;113;skos:broader;structural
113_95;113_85;skos:broader;zthes_BT
113_97;113;skos:broader;structural
113_97;113_55;skos:broader;zthes_BT
113_97;212_53;skos:related;zthes_RT
121_02;121;skos:broader;structural
121_02;121_23;skos:broader;zthes_BT
121_03;121;skos:broader;structural
121_03;121_23;skos:broader;zthes_BT
121_03;426_75;skos:related;zthes_RT
121_06;121;skos:broader;structural
121_06;121_55;skos:broader;zthes_BT
121_06;122_37;skos:related;zthes_RT
121_06;141_21;skos:related;zthes_RT
121_07;121;skos:broader;structural
121_07;121_55;skos:broader;zthes_BT
121_07;112_02;skos:related;zthes_RT
121_07;429_55;skos:related;zthes_RT
121_09;121;skos:broader;structural
121_09;121_55;skos:broader;zthes_BT
121_11;121;skos:broader;structural
121_11;121_32;skos:broader;zthes_BT
121_14;121;skos:broader;structural
121_14;121_23;skos:broader;zthes_BT
121_16;121;skos:broader;structural
121_16;121_55;skos:broader;zthes_BT
121_16;122_14;skos:related;zthes_RT
121_16;122_37;skos:related;zthes_RT
121_16;125_26;skos:related;zthes_RT
121_16;141_31;skos:related;zthes_RT
121_18;121;skos:broader;structural
121_18;121_55;skos:broader;zthes_BT
121_18;322_42;skos:related;zthes_RT
121_18;335_67;skos:related;zthes_RT
121_19;121;skos:broader;structural
121_19;121_55;skos:broader;zthes_BT
121_21;121;skos:broader;structural
121_21;121_32;skos:broader;zthes_BT
121_21;122_94;skos:related;zthes_RT
121_23;121;skos:broader;structural
121_23;121_32;skos:broader;zthes_BT
121_25;121;skos:broader;structural
121_25;121_55;skos:broader;zthes_BT
121_26;121;skos:broader;structural
121_26;121_36;skos:broader;zthes_BT
121_26;122_94;skos:related;zthes_RT
121_27;121;skos:broader;structural
121_27;121_26;skos:broader;zthes_BT
121_28;121;skos:broader;structural
121_28;121_55;skos:broader;zthes_BT
121_28;361_66;skos:related;zthes_RT
121_28;429_42;skos:related;zthes_RT
121_29;121;skos:broader;structural
121_29;121_55;skos:broader;zthes_BT
121_30;121;skos:broader;structural
121_30;121_52;skos:broader;zthes_BT
121_30;121_32;skos:related;zthes_RT
121_31;121;skos:broader;structural
121_31;121_52;skos:broader;zthes_BT
121_32;121;skos:broader;structural
121_32;121_55;skos:broader;zthes_BT
121_32;121_30;skos:related;zthes_RT
121_32;141_76;skos:related;zthes_RT
121_32;141_82;skos:related;zthes_RT
121_32;331_75;skos:related;zthes_RT
121_34;121;skos:broader;structural
121_34;121_32;skos:broader;zthes_BT
121_36;121;skos:broader;structural
121_36;121_55;skos:broader;zthes_BT
121_36;123_57;skos:related;zthes_RT
121_36;141_43;skos:related;zthes_RT
121_36;141_55;skos:related;zthes_RT
121_37;121;skos:broader;structural
121_37;121_55;skos:broader;zthes_BT
121_38;121;skos:broader;structural
121_38;121_55;skos:broader;zthes_BT
121_38;123_42;skos:related;zthes_RT
121_38;124_65;skos:related;zthes_RT
121_40;121;skos:broader;structural
121_40;121_52;skos:broader;zthes_BT
121_40;121_92;skos:related;zthes_RT
121_40;323_71;skos:related;zthes_RT
121_47;121;skos:broader;structural
121_47;121_55;skos:broader;zthes_BT
121_47;124_82;skos:related;zthes_RT
121_50;121;skos:broader;structural
121_50;121_52;skos:broader;zthes_BT
121_50;113_55;skos:related;zthes_RT
121_52;121;skos:broader;structural
121_52;121_53;skos:broader;zthes_BT
121_52;122_55;skos:related;zthes_RT
121_53;121;skos:broader;structural
121_53;121_55;skos:broader;zthes_BT
121_54;121;skos:broader;structural
121_54;121_55;skos:broader;zthes_BT
121_54;121_63;skos:related;zthes_RT
121_54;124_16;skos:related;zthes_RT
121_54;224_23;skos:related;zthes_RT
121_55;121;skos:broader;structural
121_57;121;skos:broader;structural
121_57;121_55;skos:broader;zthes_BT
121_58;121;skos:broader;structural
121_58;121_55;skos:broader;zthes_BT
121_58;122_79;skos:related;zthes_RT
121_58;124_35;skos:related;zthes_RT
121_60;121;skos:broader;structural
121_60;121_52;skos:broader;zthes_BT
121_63;121;skos:broader;structural
121_63;121_53;skos:broader;zthes_BT
121_63;121_54;skos:related;zthes_RT
121_63;124_55;skos:related;zthes_RT
121_63;125_34;skos:related;zthes_RT
121_63;125_52;skos:related;zthes_RT
121_66;121;skos:broader;structural
121_66;121_55;skos:broader;zthes_BT
121_67;121;skos:broader;structural
121_67;121_55;skos:broader;zthes_BT
121_71;121;skos:broader;structural
121_71;121_52;skos:broader;zthes_BT
121_71;141_77;skos:related;zthes_RT
121_74;121;skos:broader;structural
121_74;121_53;skos:broader;zthes_BT
121_74;124_67;skos:related;zthes_RT
121_74;124_77;skos:related;zthes_RT
121_74;322_37;skos:related;zthes_RT
121_74;331_82;skos:related;zthes_RT
121_76;121;skos:broader;structural
121_76;121_55;skos:broader;zthes_BT
121_78;121;skos:broader;structural
121_78;121_67;skos:broader;zthes_BT
121_80;121;skos:broader;structural
121_80;121_71;skos:broader;zthes_BT
121_81;121;skos:broader;structural
121_81;121_71;skos:broader;zthes_BT
121_82;121;skos:broader;structural
121_82;121_52;skos:broader;zthes_BT
121_85;121;skos:broader;structural
121_85;121_74;skos:broader;zthes_BT
121_88;121;skos:broader;structural
121_88;121_67;skos:broader;zthes_BT
121_89;121;skos:broader;structural
121_89;121_78;skos:broader;zthes_BT
121_90;121;skos:broader;structural
121_90;121_92;skos:broader;zthes_BT
121_90;123_55;skos:related;zthes_RT
121_91;121;skos:broader;structural
121_91;121_92;skos:broader;zthes_BT
121_91;222_62;skos:related;zthes_RT
121_92;121;skos:broader;structural
121_92;121_52;skos:broader;zthes_BT
121_92;121_40;skos:related;zthes_RT
121_92;123_61;skos:related;zthes_RT
121_92;125_42;skos:related;zthes_RT
121_92;125_51;skos:related;zthes_RT
121_92;125_55;skos:related;zthes_RT
121_92;125_68;skos:related;zthes_RT
121_92;323_71;skos:related;zthes_RT
121_92;323_81;skos:related;zthes_RT
121_93;121;skos:broader;structural
121_93;121_94;skos:broader;zthes_BT
121_93;123_31;skos:related;zthes_RT
121_93;331_82;skos:related;zthes_RT
121_94;121;skos:broader;structural
121_94;121_74;skos:broader;zthes_BT
121_95;121;skos:broader;structural
121_95;121_94;skos:broader;zthes_BT
121_95;123_33;skos:related;zthes_RT
121_95;331_82;skos:related;zthes_RT
122_14;122;skos:broader;structural
122_14;122_53;skos:broader;zthes_BT
122_14;121_16;skos:related;zthes_RT
122_14;125_26;skos:related;zthes_RT
122_28;122;skos:broader;structural
122_28;122_57;skos:broader;zthes_BT
122_28;164_86;skos:related;zthes_RT
122_37;122;skos:broader;structural
122_37;122_55;skos:broader;zthes_BT
122_37;121_06;skos:related;zthes_RT
122_37;121_16;skos:related;zthes_RT
122_37;125_26;skos:related;zthes_RT
122_39;122;skos:broader;structural
122_39;122_57;skos:broader;zthes_BT
122_39;212_95;skos:related;zthes_RT
122_50;122;skos:broader;structural
122_50;122_53;skos:broader;zthes_BT
122_50;323_65;skos:related;zthes_RT
122_53;122;skos:broader;structural
122_53;122_55;skos:broader;zthes_BT
122_53;124_16;skos:related;zthes_RT
122_53;352_35;skos:related;zthes_RT
122_53;352_56;skos:related;zthes_RT
122_55;122;skos:broader;structural
122_55;121_52;skos:related;zthes_RT
122_55;164_71;skos:related;zthes_RT
122_55;212_59;skos:related;zthes_RT
122_55;212_79;skos:related;zthes_RT
122_55;212_84;skos:related;zthes_RT
122_57;122;skos:broader;structural
122_57;122_55;skos:broader;zthes_BT
122_57;164_86;skos:related;zthes_RT
122_57;223_15;skos:related;zthes_RT
122_59;122;skos:broader;structural
122_59;122_57;skos:broader;zthes_BT
122_67;122;skos:broader;structural
122_67;122_77;skos:broader;zthes_BT
122_67;331_95;skos:related;zthes_RT
122_69;122;skos:broader;structural
122_69;122_57;skos:broader;zthes_BT
122_69;122_94;skos:related;zthes_RT
122_69;123_84;skos:related;zthes_RT
122_69;124_62;skos:related;zthes_RT
122_70;122;skos:broader;structural
122_70;122_53;skos:broader;zthes_BT
122_70;125_55;skos:related;zthes_RT
122_70;222_55;skos:related;zthes_RT
122_75;122;skos:broader;structural
122_75;122_55;skos:broader;zthes_BT
122_77;122;skos:broader;structural
122_77;122_55;skos:broader;zthes_BT
122_77;331_75;skos:related;zthes_RT
122_77;332_26;skos:related;zthes_RT
122_79;122;skos:broader;structural
122_79;122_77;skos:broader;zthes_BT
122_79;121_58;skos:related;zthes_RT
122_79;124_34;skos:related;zthes_RT
122_79;124_35;skos:related;zthes_RT
122_79;333_42;skos:related;zthes_RT
122_82;122;skos:broader;structural
122_82;122_53;skos:broader;zthes_BT
122_89;122;skos:broader;structural
122_89;122_77;skos:broader;zthes_BT
122_89;112_41;skos:related;zthes_RT
122_89;141_22;skos:related;zthes_RT
122_89;311_02;skos:related;zthes_RT
122_93;122;skos:broader;structural
122_93;122_53;skos:broader;zthes_BT
122_94;122;skos:broader;structural
122_94;122_53;skos:broader;zthes_BT
122_94;121_21;skos:related;zthes_RT
122_94;121_26;skos:related;zthes_RT
122_94;122_69;skos:related;zthes_RT
122_94;164_55;skos:related;zthes_RT
122_94;164_63;skos:related;zthes_RT
122_98;122;skos:broader;structural
122_98;122_77;skos:broader;zthes_BT
123_01;123;skos:broader;structural
123_01;123_31;skos:broader;zthes_BT
123_01;123_13;skos:related;zthes_RT
123_01;141_22;skos:related;zthes_RT
123_01;429_86;skos:related;zthes_RT
123_07;123;skos:broader;structural
123_07;123_27;skos:broader;zthes_BT
123_13;123;skos:broader;structural
123_13;123_33;skos:broader;zthes_BT
123_13;112_87;skos:related;zthes_RT
123_13;123_01;skos:related;zthes_RT
123_16;123;skos:broader;structural
123_16;123_57;skos:broader;zthes_BT
123_20;123;skos:broader;structural
123_20;123_31;skos:broader;zthes_BT
123_20;124_20;skos:related;zthes_RT
123_20;429_76;skos:related;zthes_RT
123_27;123;skos:broader;structural
123_27;123_57;skos:broader;zthes_BT
123_29;123;skos:broader;structural
123_29;123_57;skos:broader;zthes_BT
123_31;123;skos:broader;structural
123_31;123_42;skos:broader;zthes_BT
123_31;121_93;skos:related;zthes_RT
123_31;429_65;skos:related;zthes_RT
123_33;123;skos:broader;structural
123_33;123_42;skos:broader;zthes_BT
123_33;121_95;skos:related;zthes_RT
123_33;429_57;skos:related;zthes_RT
123_42;123;skos:broader;structural
123_42;123_55;skos:broader;zthes_BT
123_42;121_38;skos:related;zthes_RT
123_49;123;skos:broader;structural
123_49;123_57;skos:broader;zthes_BT
123_50;123;skos:broader;structural
123_50;123_55;skos:broader;zthes_BT
123_50;141_43;skos:related;zthes_RT
123_50;143_55;skos:related;zthes_RT
123_55;123;skos:broader;structural
123_55;112_87;skos:related;zthes_RT
123_55;121_90;skos:related;zthes_RT
123_55;323_67;skos:related;zthes_RT
123_57;123;skos:broader;structural
123_57;123_55;skos:broader;zthes_BT
123_57;121_36;skos:related;zthes_RT
123_57;124_53;skos:related;zthes_RT
123_59;123;skos:broader;structural
123_59;123_57;skos:broader;zthes_BT
123_59;429_48;skos:related;zthes_RT
123_61;123;skos:broader;structural
123_61;123_62;skos:broader;zthes_BT
123_61;121_92;skos:related;zthes_RT
123_61;322_17;skos:related;zthes_RT
123_62;123;skos:broader;structural
123_62;123_55;skos:broader;zthes_BT
123_74;123;skos:broader;structural
123_74;123_62;skos:broader;zthes_BT
123_78;123;skos:broader;structural
123_78;123_57;skos:broader;zthes_BT
123_78;123_86;skos:related;zthes_RT
123_78;429_79;skos:related;zthes_RT
123_79;123;skos:broader;structural
123_79;123_78;skos:broader;zthes_BT
123_80;123;skos:broader;structural
123_80;123_81;skos:broader;zthes_BT
123_80;125_37;skos:related;zthes_RT
123_80;125_40;skos:related;zthes_RT
123_81;123;skos:broader;structural
123_81;123_62;skos:broader;zthes_BT
123_84;123;skos:broader;structural
123_84;123_62;skos:broader;zthes_BT
123_84;122_69;skos:related;zthes_RT
123_86;123;skos:broader;structural
123_86;123_57;skos:broader;zthes_BT
123_86;123_78;skos:related;zthes_RT
123_89;123;skos:broader;structural
123_89;123_78;skos:broader;zthes_BT
123_89;124_20;skos:related;zthes_RT
123_90;123;skos:broader;structural
123_90;123_81;skos:broader;zthes_BT
123_90;123_92;skos:related;zthes_RT
123_92;123;skos:broader;structural
123_92;123_62;skos:broader;zthes_BT
123_92;123_90;skos:related;zthes_RT
123_92;123_93;skos:related;zthes_RT
123_93;123;skos:broader;structural
123_93;123_62;skos:broader;zthes_BT
123_93;123_92;skos:related;zthes_RT
123_93;223_42;skos:related;zthes_RT
123_93;335_17;skos:related;zthes_RT
123_97;123;skos:broader;structural
123_97;123_86;skos:broader;zthes_BT
123_97;351_29;skos:related;zthes_RT
123_99;123;skos:broader;structural
123_99;123_78;skos:broader;zthes_BT
123_99;124_20;skos:related;zthes_RT
124_02;124;skos:broader;structural
