sous_groupe;descripteur_code;descripteur;relation;cible_code;cible_libelle;cible_url
112;112_98;JOINT VENTURE;terme_generique;112_66;COLLABORATION INTER ENTREPRISES;https://aciege.org/Dct/Fra/Fra_112_66.html
112;112_94;LBO;terme_generique;112_84;FUSION ACQUISITION;https://aciege.org/Dct/Fra/Fra_112_84.html
112;112_94;LBO;employe_pour;Ac_2385;Achat avec effet de levier;https://aciege.org/Dct/Fra/Ac_2385.html
112;112_94;LBO;employe_pour;Ac_2388;Acquisition par emprunt;https://aciege.org/Dct/Fra/Ac_2388.html
112;112_56;MODELE D'ENTREPRISE;terme_generique;112_55;ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_55.html
112;112_76;PARTENARIAT;terme_generique;112_66;COLLABORATION INTER ENTREPRISES;https://aciege.org/Dct/Fra/Fra_112_66.html
112;112_71;PEPINIERE D'ENTREPRISES;terme_generique;112_72;ENTREPRENEURIAT;https://aciege.org/Dct/Fra/Fra_112_72.html
112;112_71;PEPINIERE D'ENTREPRISES;employe_pour;In_3058;Incubateur;https://aciege.org/Dct/Fra/In_3058.html
112;112_16;PME;terme_generique;112_55;ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_55.html
112;112_16;PME;employe_pour;PM_3285;PMI;https://aciege.org/Dct/Fra/PM_3285.html
112;112_16;PME;employe_pour;Pe_3311;Petite et moyenne entreprise;https://aciege.org/Dct/Fra/Pe_3311.html
112;112_16;PME;employe_pour;Pe_3312;Petite et moyenne industrie;https://aciege.org/Dct/Fra/Pe_3312.html
112;112_79;PORTAGE SALARIAL;terme_generique;112_78;SOUS TRAITANCE;https://aciege.org/Dct/Fra/Fra_112_78.html
112;112_24;PROFESSION LIBERALE;terme_generique;112_55;ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_55.html
112;112_83;SCISSION;terme_generique;112_64;HISTOIRE DE L'ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_64.html
112;112_51;SECTEUR PRIVE;terme_generique;112_55;ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_55.html
112;112_51;SECTEUR PRIVE;employe_pour;En_2840;Entreprise privée;https://aciege.org/Dct/Fra/En_2840.html
112;112_51;SECTEUR PRIVE;employe_pour;Pr_3342;Privatisation;https://aciege.org/Dct/Fra/Pr_3342.html
112;112_41;SECTEUR PUBLIC;terme_generique;112_55;ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_55.html
112;112_41;SECTEUR PUBLIC;employe_pour;En_2841;Entreprise publique;https://aciege.org/Dct/Fra/En_2841.html
112;112_41;SECTEUR PUBLIC;employe_pour;Na_3223;Nationalisation;https://aciege.org/Dct/Fra/Na_3223.html
112;112_78;SOUS TRAITANCE;terme_generique;112_66;COLLABORATION INTER ENTREPRISES;https://aciege.org/Dct/Fra/Fra_112_66.html
112;112_78;SOUS TRAITANCE;terme_specifique;112_79;PORTAGE SALARIAL;https://aciege.org/Dct/Fra/Fra_112_79.html
112;112_78;SOUS TRAITANCE;terme_specifique;112_89;SPECIALISATION;https://aciege.org/Dct/Fra/Fra_112_89.html
112;112_78;SOUS TRAITANCE;employe_pour;Ex_2871;Externalisation;https://aciege.org/Dct/Fra/Ex_2871.html
112;112_78;SOUS TRAITANCE;employe_pour;Fa_2879;Facilities management;https://aciege.org/Dct/Fra/Fa_2879.html
112;112_78;SOUS TRAITANCE;employe_pour;Re_3459;Réinternalisation;https://aciege.org/Dct/Fra/Re_3459.html
112;112_89;SPECIALISATION;terme_generique;112_78;SOUS TRAITANCE;https://aciege.org/Dct/Fra/Fra_112_78.html
112;112_89;SPECIALISATION;employe_pour;Di_2753;Division du travail;https://aciege.org/Dct/Fra/Di_2753.html
112;112_90;START-UP;terme_generique;112_81;CREATION D'ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_81.html
112;112_91;TRANSMISSION D'ENTREPRISE;terme_generique;112_64;HISTOIRE DE L'ENTREPRISE;https://aciege.org/Dct/Fra/Fra_112_64.html
112;112_91;TRANSMISSION D'ENTREPRISE;employe_pour;RE_3398;RES;https://aciege.org/Dct/Fra/RE_3398.html
112;112_91;TRANSMISSION D'ENTREPRISE;employe_pour;Ra_3400;Rachat d'entreprise;https://aciege.org/Dct/Fra/Ra_3400.html
112;112_91;TRANSMISSION D'ENTREPRISE;employe_pour;Re_3429;Reprise d'entreprise par les salariés;https://aciege.org/Dct/Fra/Re_3429.html
113;113_57;AFFECTATION DES RESSOURCES;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_95;BENCHMARKING;terme_generique;113_85;VEILLE STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_113_85.html
113;113_24;CREATION DE VALEUR;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_63;DIAGNOSTIC STRATEGIQUE;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_63;DIAGNOSTIC STRATEGIQUE;employe_pour;Au_2490;Audit;https://aciege.org/Dct/Fra/Au_2490.html
113;113_63;DIAGNOSTIC STRATEGIQUE;employe_pour;Au_2492;Autodiagnostic;https://aciege.org/Dct/Fra/Au_2492.html
113;113_63;DIAGNOSTIC STRATEGIQUE;employe_pour;Co_2691;Contrôle interne;https://aciege.org/Dct/Fra/Co_2691.html
113;113_63;DIAGNOSTIC STRATEGIQUE;employe_pour;Di_2733;Diagnostic d'entreprise;https://aciege.org/Dct/Fra/Di_2733.html
113;113_11;GESTION DE CRISE;terme_generique;113_33;PRISE DE DECISION;https://aciege.org/Dct/Fra/Fra_113_33.html
113;113_51;GESTION DE LA QUALITE;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_51;GESTION DE LA QUALITE;employe_pour;Ce_2602;Cercle de qualité;https://aciege.org/Dct/Fra/Ce_2602.html
113;113_51;GESTION DE LA QUALITE;employe_pour;Qu_3395;Qualité totale;https://aciege.org/Dct/Fra/Qu_3395.html
113;113_51;GESTION DE LA QUALITE;employe_pour;TQ_3535;TQM;https://aciege.org/Dct/Fra/TQ_3535.html
113;113_16;GESTION PREVISIONNELLE;terme_generique;113_36;PLANIFICATION STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_113_36.html
113;113_16;GESTION PREVISIONNELLE;terme_specifique;113_05;PREVISION A COURT TERME;https://aciege.org/Dct/Fra/Fra_113_05.html
113;113_16;GESTION PREVISIONNELLE;terme_specifique;113_07;PREVISION A LONG TERME;https://aciege.org/Dct/Fra/Fra_113_07.html
113;113_16;GESTION PREVISIONNELLE;terme_specifique;113_06;PREVISION A MOYEN TERME;https://aciege.org/Dct/Fra/Fra_113_06.html
113;113_16;GESTION PREVISIONNELLE;terme_specifique;113_18;TABLEAU DE BORD;https://aciege.org/Dct/Fra/Fra_113_18.html
113;113_75;INTELLIGENCE ECONOMIQUE;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_75;INTELLIGENCE ECONOMIQUE;terme_specifique;113_85;VEILLE STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_113_85.html
113;113_75;INTELLIGENCE ECONOMIQUE;employe_pour;Ve_3627;Veille concurrentielle;https://aciege.org/Dct/Fra/Ve_3627.html
113;113_43;OBJECTIF DE L'ENTREPRISE;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_43;OBJECTIF DE L'ENTREPRISE;terme_specifique;113_41;SYSTEME DE MANAGEMENT INTEGRE;https://aciege.org/Dct/Fra/Fra_113_41.html
113;113_43;OBJECTIF DE L'ENTREPRISE;employe_pour;Pr_3358;Programme de l'entreprise;https://aciege.org/Dct/Fra/Pr_3358.html
113;113_43;OBJECTIF DE L'ENTREPRISE;employe_pour;Pr_3360;Projet d'entreprise;https://aciege.org/Dct/Fra/Pr_3360.html
113;113_37;PLAN DE DEVELOPPEMENT;terme_generique;113_36;PLANIFICATION STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_113_36.html
113;113_37;PLAN DE DEVELOPPEMENT;employe_pour;Pl_3315;Plan d'affaires;https://aciege.org/Dct/Fra/Pl_3315.html
113;113_36;PLANIFICATION STRATEGIQUE;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_36;PLANIFICATION STRATEGIQUE;terme_specifique;113_16;GESTION PREVISIONNELLE;https://aciege.org/Dct/Fra/Fra_113_16.html
113;113_36;PLANIFICATION STRATEGIQUE;terme_specifique;113_37;PLAN DE DEVELOPPEMENT;https://aciege.org/Dct/Fra/Fra_113_37.html
113;113_05;PREVISION A COURT TERME;terme_generique;113_16;GESTION PREVISIONNELLE;https://aciege.org/Dct/Fra/Fra_113_16.html
113;113_07;PREVISION A LONG TERME;terme_generique;113_16;GESTION PREVISIONNELLE;https://aciege.org/Dct/Fra/Fra_113_16.html
113;113_06;PREVISION A MOYEN TERME;terme_generique;113_16;GESTION PREVISIONNELLE;https://aciege.org/Dct/Fra/Fra_113_16.html
113;113_33;PRISE DE DECISION;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_33;PRISE DE DECISION;terme_specifique;113_11;GESTION DE CRISE;https://aciege.org/Dct/Fra/Fra_113_11.html
113;113_77;PROSPECTIVE;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_77;PROSPECTIVE;employe_pour;Fu_2918;Futurologie;https://aciege.org/Dct/Fra/Fu_2918.html
113;113_55;STRATEGIE;terme_specifique;113_57;AFFECTATION DES RESSOURCES;https://aciege.org/Dct/Fra/Fra_113_57.html
113;113_55;STRATEGIE;terme_specifique;113_24;CREATION DE VALEUR;https://aciege.org/Dct/Fra/Fra_113_24.html
113;113_55;STRATEGIE;terme_specifique;113_63;DIAGNOSTIC STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_113_63.html
113;113_55;STRATEGIE;terme_specifique;113_51;GESTION DE LA QUALITE;https://aciege.org/Dct/Fra/Fra_113_51.html
113;113_55;STRATEGIE;terme_specifique;113_75;INTELLIGENCE ECONOMIQUE;https://aciege.org/Dct/Fra/Fra_113_75.html
113;113_55;STRATEGIE;terme_specifique;113_43;OBJECTIF DE L'ENTREPRISE;https://aciege.org/Dct/Fra/Fra_113_43.html
113;113_55;STRATEGIE;terme_specifique;113_36;PLANIFICATION STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_113_36.html
113;113_55;STRATEGIE;terme_specifique;113_33;PRISE DE DECISION;https://aciege.org/Dct/Fra/Fra_113_33.html
113;113_55;STRATEGIE;terme_specifique;113_77;PROSPECTIVE;https://aciege.org/Dct/Fra/Fra_113_77.html
113;113_55;STRATEGIE;terme_specifique;113_97;THEORIE DES JEUX;https://aciege.org/Dct/Fra/Fra_113_97.html
113;113_55;STRATEGIE;employe_pour;Ma_3152;Management stratégique;https://aciege.org/Dct/Fra/Ma_3152.html
113;113_55;STRATEGIE;employe_pour;St_3517;Strategie d'entreprise;https://aciege.org/Dct/Fra/St_3517.html
113;113_41;SYSTEME DE MANAGEMENT INTEGRE;terme_generique;113_43;OBJECTIF DE L'ENTREPRISE;https://aciege.org/Dct/Fra/Fra_113_43.html
113;113_18;TABLEAU DE BORD;terme_generique;113_16;GESTION PREVISIONNELLE;https://aciege.org/Dct/Fra/Fra_113_16.html
113;113_18;TABLEAU DE BORD;employe_pour;Ba_2506;Balance score card;https://aciege.org/Dct/Fra/Ba_2506.html
113;113_97;THEORIE DES JEUX;terme_generique;113_55;STRATEGIE;https://aciege.org/Dct/Fra/Fra_113_55.html
113;113_85;VEILLE STRATEGIQUE;terme_generique;113_75;INTELLIGENCE ECONOMIQUE;https://aciege.org/Dct/Fra/Fra_113_75.html
113;113_85;VEILLE STRATEGIQUE;terme_specifique;113_95;BENCHMARKING;https://aciege.org/Dct/Fra/Fra_113_95.html
121;121_21;ATTRIBUT DU PRODUIT;terme_generique;121_32;PRODUIT;https://aciege.org/Dct/Fra/Fra_121_32.html
121;121_23;BIEN DE CONSOMMATION;terme_generique;121_32;PRODUIT;https://aciege.org/Dct/Fra/Fra_121_32.html
121;121_23;BIEN DE CONSOMMATION;terme_specifique;121_14;BIEN DE GRANDE CONSOMMATION;https://aciege.org/Dct/Fra/Fra_121_14.html
121;121_23;BIEN DE CONSOMMATION;terme_specifique;121_02;BIEN DURABLE;https://aciege.org/Dct/Fra/Fra_121_02.html
121;121_23;BIEN DE CONSOMMATION;terme_specifique;121_03;PRODUIT DE LUXE;https://aciege.org/Dct/Fra/Fra_121_03.html
121;121_23;BIEN DE CONSOMMATION;employe_pour;Bi_2518;Bien d'usage;https://aciege.org/Dct/Fra/Bi_2518.html
121;121_14;BIEN DE GRANDE CONSOMMATION;terme_generique;121_23;BIEN DE CONSOMMATION;https://aciege.org/Dct/Fra/Fra_121_23.html
121;121_14;BIEN DE GRANDE CONSOMMATION;employe_pour;Bi_2520;Bien de consommation courante;https://aciege.org/Dct/Fra/Bi_2520.html
121;121_02;BIEN DURABLE;terme_generique;121_23;BIEN DE CONSOMMATION;https://aciege.org/Dct/Fra/Fra_121_23.html
121;121_02;BIEN DURABLE;employe_pour;Bi_2521;Bien de consommation durable;https://aciege.org/Dct/Fra/Bi_2521.html
121;121_02;BIEN DURABLE;employe_pour;Ma_3158;Marché de renouvellement;https://aciege.org/Dct/Fra/Ma_3158.html
121;121_34;BIEN INDUSTRIEL;terme_generique;121_32;PRODUIT;https://aciege.org/Dct/Fra/Fra_121_32.html
121;121_34;BIEN INDUSTRIEL;employe_pour;Bi_2519;Bien d'équipement;https://aciege.org/Dct/Fra/Bi_2519.html
121;121_34;BIEN INDUSTRIEL;employe_pour;Bi_2522;Bien de consommation intermédiaire;https://aciege.org/Dct/Fra/Bi_2522.html
121;121_34;BIEN INDUSTRIEL;employe_pour;Bi_2523;Bien de production;https://aciege.org/Dct/Fra/Bi_2523.html
121;121_34;BIEN INDUSTRIEL;employe_pour;Bi_2524;Bien intermédiaire;https://aciege.org/Dct/Fra/Bi_2524.html
121;121_11;CYCLE DE VIE DE PRODUIT;terme_generique;121_32;PRODUIT;https://aciege.org/Dct/Fra/Fra_121_32.html
121;121_11;CYCLE DE VIE DE PRODUIT;employe_pour;Ec_2804;Eco-conception;https://aciege.org/Dct/Fra/Ec_2804.html
121;121_50;DIVERSIFICATION;terme_generique;121_52;POLITIQUE DE PRODUIT;https://aciege.org/Dct/Fra/Fra_121_52.html
121;121_63;FIDELISATION;terme_generique;121_53;POLITIQUE COMMERCIALE;https://aciege.org/Dct/Fra/Fra_121_53.html
121;121_94;FIXATION DES PRIX;terme_generique;121_74;POLITIQUE DES PRIX;https://aciege.org/Dct/Fra/Fra_121_74.html
121;121_94;FIXATION DES PRIX;terme_specifique;121_95;PRIX DE DETAIL;https://aciege.org/Dct/Fra/Fra_121_95.html
121;121_94;FIXATION DES PRIX;terme_specifique;121_93;PRIX DE GROS;https://aciege.org/Dct/Fra/Fra_121_93.html
121;121_94;FIXATION DES PRIX;employe_pour;Pr_3348;Prix psychologique;https://aciege.org/Dct/Fra/Pr_3348.html
121;121_94;FIXATION DES PRIX;employe_pour;Re_3439;Revenue management;https://aciege.org/Dct/Fra/Re_3439.html
121;121_94;FIXATION DES PRIX;employe_pour;Yi_3653;Yield management;https://aciege.org/Dct/Fra/Yi_3653.html
121;121_30;GAMME DE PRODUITS;terme_generique;121_52;POLITIQUE DE PRODUIT;https://aciege.org/Dct/Fra/Fra_121_52.html
121;121_54;GESTION DE LA RELATION CLIENT;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_54;GESTION DE LA RELATION CLIENT;employe_pour;GR_2920;GRC;https://aciege.org/Dct/Fra/GR_2920.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_54;GESTION DE LA RELATION CLIENT;https://aciege.org/Dct/Fra/Fra_121_54.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_06;MARKETING ACHAT;https://aciege.org/Dct/Fra/Fra_121_06.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_28;MARKETING CULTUREL;https://aciege.org/Dct/Fra/Fra_121_28.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_36;MARKETING DE LA DISTRIBUTION;https://aciege.org/Dct/Fra/Fra_121_36.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_07;MARKETING DES SERVICES;https://aciege.org/Dct/Fra/Fra_121_07.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_19;MARKETING ENVIRONNEMENTAL;https://aciege.org/Dct/Fra/Fra_121_19.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_18;MARKETING FINANCIER;https://aciege.org/Dct/Fra/Fra_121_18.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_16;MARKETING INDUSTRIEL;https://aciege.org/Dct/Fra/Fra_121_16.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_58;MARKETING INTERNATIONAL;https://aciege.org/Dct/Fra/Fra_121_58.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_37;MARKETING PARTICIPATIF;https://aciege.org/Dct/Fra/Fra_121_37.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_09;MARKETING POLITIQUE;https://aciege.org/Dct/Fra/Fra_121_09.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_29;MARKETING SOCIAL;https://aciege.org/Dct/Fra/Fra_121_29.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_67;MARKETING STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_121_67.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_57;MARKETING VIRAL;https://aciege.org/Dct/Fra/Fra_121_57.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_66;MODELE DE MARKETING;https://aciege.org/Dct/Fra/Fra_121_66.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_53;POLITIQUE COMMERCIALE;https://aciege.org/Dct/Fra/Fra_121_53.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_32;PRODUIT;https://aciege.org/Dct/Fra/Fra_121_32.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_25;RECHERCHE COMMERCIALE;https://aciege.org/Dct/Fra/Fra_121_25.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_38;RESEAU COMMERCIAL;https://aciege.org/Dct/Fra/Fra_121_38.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_76;THEORIE DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_76.html
121;121_55;GESTION DU MARKETING;terme_specifique;121_47;WEBMARKETING;https://aciege.org/Dct/Fra/Fra_121_47.html
121;121_55;GESTION DU MARKETING;employe_pour;Ge_2927;Gestion commerciale;https://aciege.org/Dct/Fra/Ge_2927.html
121;121_55;GESTION DU MARKETING;employe_pour;Ma_3167;Marketing aval;https://aciege.org/Dct/Fra/Ma_3167.html
121;121_55;GESTION DU MARKETING;employe_pour;Me_3187;Mercatique;https://aciege.org/Dct/Fra/Me_3187.html
121;121_31;GESTION PAR CATEGORIE;terme_generique;121_52;POLITIQUE DE PRODUIT;https://aciege.org/Dct/Fra/Fra_121_52.html
121;121_31;GESTION PAR CATEGORIE;employe_pour;Ca_2580;Category management;https://aciege.org/Dct/Fra/Ca_2580.html
121;121_91;IMAGE DE MARQUE;terme_generique;121_92;MARQUE;https://aciege.org/Dct/Fra/Fra_121_92.html
121;121_91;IMAGE DE MARQUE;employe_pour;E-_2794;E-réputation;https://aciege.org/Dct/Fra/E-_2794.html
121;121_91;IMAGE DE MARQUE;employe_pour;Im_3049;Image de l'entreprise;https://aciege.org/Dct/Fra/Im_3049.html
121;121_91;IMAGE DE MARQUE;employe_pour;No_3234;Notoriété;https://aciege.org/Dct/Fra/No_3234.html
121;121_91;IMAGE DE MARQUE;employe_pour;Re_3461;Réputation;https://aciege.org/Dct/Fra/Re_3461.html
121;121_82;LABEL DE QUALITE;terme_generique;121_52;POLITIQUE DE PRODUIT;https://aciege.org/Dct/Fra/Fra_121_52.html
121;121_71;LANCEMENT DE PRODUIT;terme_generique;121_52;POLITIQUE DE PRODUIT;https://aciege.org/Dct/Fra/Fra_121_52.html
121;121_71;LANCEMENT DE PRODUIT;terme_specifique;121_81;TEST DE MARCHE;https://aciege.org/Dct/Fra/Fra_121_81.html
121;121_71;LANCEMENT DE PRODUIT;terme_specifique;121_80;TEST DE PRODUIT;https://aciege.org/Dct/Fra/Fra_121_80.html
121;121_71;LANCEMENT DE PRODUIT;employe_pour;Co_2668;Concept de produit;https://aciege.org/Dct/Fra/Co_2668.html
121;121_06;MARKETING ACHAT;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_06;MARKETING ACHAT;employe_pour;Ma_3166;Marketing amont;https://aciege.org/Dct/Fra/Ma_3166.html
121;121_28;MARKETING CULTUREL;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_36;MARKETING DE LA DISTRIBUTION;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_36;MARKETING DE LA DISTRIBUTION;terme_specifique;121_26;MARKETING EXPERIENTIEL;https://aciege.org/Dct/Fra/Fra_121_26.html
121;121_36;MARKETING DE LA DISTRIBUTION;employe_pour;EC_2795;ECR;https://aciege.org/Dct/Fra/EC_2795.html
121;121_36;MARKETING DE LA DISTRIBUTION;employe_pour;Tr_3572;Trade marketing;https://aciege.org/Dct/Fra/Tr_3572.html
121;121_07;MARKETING DES SERVICES;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_19;MARKETING ENVIRONNEMENTAL;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_19;MARKETING ENVIRONNEMENTAL;employe_pour;Ma_3182;Marketing vert;https://aciege.org/Dct/Fra/Ma_3182.html
121;121_26;MARKETING EXPERIENTIEL;terme_generique;121_36;MARKETING DE LA DISTRIBUTION;https://aciege.org/Dct/Fra/Fra_121_36.html
121;121_26;MARKETING EXPERIENTIEL;terme_specifique;121_27;MARKETING SENSORIEL;https://aciege.org/Dct/Fra/Fra_121_27.html
121;121_26;MARKETING EXPERIENTIEL;employe_pour;Ex_2869;Expérience de consommation;https://aciege.org/Dct/Fra/Ex_2869.html
121;121_18;MARKETING FINANCIER;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_18;MARKETING FINANCIER;employe_pour;Ma_3168;Marketing bancaire;https://aciege.org/Dct/Fra/Ma_3168.html
121;121_18;MARKETING FINANCIER;employe_pour;Ma_3173;Marketing en assurance;https://aciege.org/Dct/Fra/Ma_3173.html
121;121_16;MARKETING INDUSTRIEL;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_16;MARKETING INDUSTRIEL;employe_pour;Ma_3169;Marketing business to business;https://aciege.org/Dct/Fra/Ma_3169.html
121;121_16;MARKETING INDUSTRIEL;employe_pour;Ma_3170;Marketing d'affaires;https://aciege.org/Dct/Fra/Ma_3170.html
121;121_16;MARKETING INDUSTRIEL;employe_pour;Ma_3171;Marketing de projet;https://aciege.org/Dct/Fra/Ma_3171.html
121;121_58;MARKETING INTERNATIONAL;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_78;MARKETING MIX;terme_generique;121_67;MARKETING STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_121_67.html
121;121_78;MARKETING MIX;terme_specifique;121_89;PLAN MARKETING;https://aciege.org/Dct/Fra/Fra_121_89.html
121;121_88;MARKETING OPERATIONNEL;terme_generique;121_67;MARKETING STRATEGIQUE;https://aciege.org/Dct/Fra/Fra_121_67.html
121;121_37;MARKETING PARTICIPATIF;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_37;MARKETING PARTICIPATIF;employe_pour;Cr_2708;Crowdsourcing;https://aciege.org/Dct/Fra/Cr_2708.html
121;121_09;MARKETING POLITIQUE;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_09;MARKETING POLITIQUE;employe_pour;Ma_3181;Marketing territorial;https://aciege.org/Dct/Fra/Ma_3181.html
121;121_27;MARKETING SENSORIEL;terme_generique;121_26;MARKETING EXPERIENTIEL;https://aciege.org/Dct/Fra/Fra_121_26.html
121;121_27;MARKETING SENSORIEL;employe_pour;Ma_3178;Marketing polysensoriel;https://aciege.org/Dct/Fra/Ma_3178.html
121;121_27;MARKETING SENSORIEL;employe_pour;Ne_3228;Neuromarketing;https://aciege.org/Dct/Fra/Ne_3228.html
121;121_29;MARKETING SOCIAL;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_29;MARKETING SOCIAL;employe_pour;Ma_3180;Marketing sociétal;https://aciege.org/Dct/Fra/Ma_3180.html
121;121_67;MARKETING STRATEGIQUE;terme_generique;121_55;GESTION DU MARKETING;https://aciege.org/Dct/Fra/Fra_121_55.html
121;121_67;MARKETING STRATEGIQUE;terme_specifique;121_78;MARKETING MIX;https://aciege.org/Dct/Fra/Fra_121_78.html
121;121_67;MARKETING STRATEGIQUE;terme_specifique;121_88;MARKETING OPERATIONNEL;https://aciege.org/Dct/Fra/Fra_121_88.html
